,ZIP,LAT,LNG
14022,49768,46.654828,-85.117026
14023,49769,45.57077,-84.861835
14024,49770,45.331217,-84.897137
14025,49774,46.162451,-84.315258
14026,49775,45.770761,-84.477937
14027,49776,45.232202,-83.680373
14028,49777,45.30553,-83.507135
14029,49779,45.407692,-83.863353
14030,49780,46.21306,-84.728545
14031,49781,45.884283,-84.797447
14032,49782,45.674252,-85.542708
14033,49783,46.416901,-84.289054
14034,49788,46.265348,-84.465049
14035,49791,45.486753,-84.595768
14036,49793,46.202824,-85.0634
14037,49795,45.160679,-84.579688
14038,49796,45.262557,-84.959158
14039,49799,45.262245,-84.580365
14040,49801,45.960954,-87.976613
14041,49802,45.80106,-88.077894
14042,49805,47.367297,-88.351332
14043,49806,46.452414,-86.901161
14044,49807,45.773088,-87.343588
14045,49808,46.823114,-87.85267
14046,49812,45.591632,-87.50312
14047,49814,46.565613,-87.905613
14048,49815,46.185396,-87.96424
14049,49816,46.285383,-86.895309
14050,49817,45.961986,-86.458306
14051,49818,45.95077,-87.338459
14052,49819,46.108909,-87.456296
14053,49820,46.190093,-85.654181
14054,49821,45.529658,-87.631007
14055,49822,46.433521,-87.024586
14056,49825,46.346884,-86.994898
14057,49826,46.323306,-87.052838
14058,49827,46.177009,-85.560604
14059,49829,45.765202,-87.131724
14060,49831,46.012823,-87.866119
14061,49833,46.292626,-87.327611
14062,49834,45.945664,-87.768387
14063,49835,45.735775,-86.562598
14064,49836,46.201987,-85.903336
14065,49837,45.868675,-87.079134
14066,49838,46.031864,-85.737404
14067,49839,46.618009,-86.108426
14068,49840,46.103036,-86.010544
14069,49841,46.275179,-87.465733
14070,49847,45.704676,-87.636201
14071,49848,45.378247,-87.636417
14072,49849,46.432711,-87.756405
14073,49852,45.786249,-87.816777
14074,49853,46.368293,-85.750902
14075,49854,46.061609,-86.304483
14076,49855,46.578823,-87.455319
14077,49858,45.219025,-87.578451
14078,49861,46.481614,-88.243343
14079,49862,46.394508,-86.695774
14080,49863,45.613385,-87.551575
14081,49864,45.871476,-86.672584
14082,49866,46.521482,-87.580782
14083,49868,46.510988,-85.517552
14084,49870,45.867201,-87.878923
14085,49871,46.425061,-87.552178
14086,49872,46.021064,-87.084351
14087,49873,45.890463,-87.578753
14088,49874,45.714924,-87.473942
14089,49876,45.80269,-87.98283
14090,49877,46.148036,-87.705499
14091,49878,45.945698,-86.860412
14092,49879,46.358718,-88.038808
14093,49880,46.110988,-87.222361
14094,49881,46.07322,-88.047262
14095,49883,46.431726,-86.000888
14096,49884,46.419898,-86.329645
14097,49885,46.33805,-87.19832
14098,49886,45.739188,-87.527012
14099,49887,45.42934,-87.550635
14100,49891,46.241277,-87.022529
14101,49892,45.81807,-87.785817
14102,49893,45.297038,-87.605155
14103,49894,45.786301,-87.075504
14104,49895,46.165312,-86.665885
14105,49896,45.677575,-87.389319
14106,49901,47.307745,-88.395376
14107,49902,46.043004,-88.379881
14108,49903,46.332624,-88.445286
14109,49905,47.121853,-88.722062
14110,49908,46.768216,-88.557216
14111,49910,46.613364,-89.608438
14112,49911,46.489337,-90.05076
14113,49912,46.496716,-89.194224
14114,49913,47.243192,-88.458488
14115,49915,46.065123,-88.622018
14116,49916,46.984094,-88.586325
14117,49917,47.281359,-88.359132
14118,49918,47.435192,-87.851282
14119,49919,46.471628,-88.441956
14120,49920,46.138161,-88.30225
14121,49921,47.092564,-88.582649
14122,49922,47.100549,-88.483088
14123,49925,46.544419,-89.374684
14124,49927,46.030666,-88.535015
14125,49929,46.781097,-89.149533
14126,49930,47.16548,-88.539664
14127,49931,47.084375,-88.572787
14128,49934,47.178117,-88.437985
14129,49935,46.175587,-88.752156
14130,49938,46.584294,-90.131942
14131,49942,47.275174,-88.401792
14132,49945,47.180029,-88.314119
14133,49946,46.720894,-88.321592
14134,49947,46.385417,-89.616356
14135,49948,46.711175,-89.020015
14136,49950,47.386333,-88.133704
14137,49952,46.701362,-88.784945
14138,49953,46.803804,-89.371849
14139,49955,47.006575,-88.694612
14140,49958,46.828387,-88.668431
14141,49959,46.470636,-89.998383
14142,49960,46.711853,-89.258371
14143,49961,46.52939,-88.731554
14144,49962,46.839281,-88.131113
14145,49963,47.041467,-88.689132
14146,49965,46.955096,-88.859543
14147,49967,46.506508,-88.966362
14148,49968,46.490267,-89.887207
14149,49969,46.251655,-89.210723
14150,49970,46.547419,-88.600365
14151,49971,46.70924,-89.705285
14152,50001,41.362724,-93.433418
14153,50002,41.514778,-94.648341
14154,50003,41.611504,-94.043026
14155,50005,42.131988,-93.034602
14156,50006,42.508362,-93.401924
14157,50007,41.806825,-93.602007
14158,50008,40.679672,-93.380265
14159,50009,41.644957,-93.45933
14160,50010,42.030852,-93.5884
14161,50011,42.024034,-93.636451
14162,50012,42.026751,-93.645873
14163,50014,42.046297,-93.694448
14164,50020,41.438416,-94.747041
14165,50021,41.724267,-93.56532
14166,50022,41.414374,-94.996402
14167,50023,41.730271,-93.634978
14168,50025,41.757959,-94.923571
14169,50026,41.858516,-94.44958
14170,50027,41.482026,-92.469368
14171,50028,41.80691,-93.154284
14172,50029,41.828956,-94.555933
14173,50032,41.666521,-93.542387
14174,50033,41.363038,-93.792843
14175,50034,42.521662,-93.661406
14176,50035,41.723928,-93.458071
14177,50036,42.085554,-93.864204
14178,50038,41.525073,-93.903282
14179,50039,41.814205,-93.996778
14180,50041,42.638454,-93.248148
14181,50042,41.533745,-94.905323
14182,50044,41.202081,-92.882789
14183,50046,41.893405,-93.523012
14184,50047,41.463639,-93.47428
14185,50048,41.512457,-94.520058
14186,50049,41.034517,-93.295407
14187,50050,42.158973,-94.503593
14188,50051,42.135392,-93.141399
14189,50052,40.64326,-93.444379
14190,50054,41.690374,-93.233338
14191,50055,41.878681,-93.296135
14192,50056,42.013198,-93.296527
14193,50057,41.179914,-93.134256
14194,50058,41.85571,-94.690994
14195,50060,40.751408,-93.31886
14196,50061,41.485929,-93.784889
14197,50062,41.235597,-93.245092
14198,50063,41.695549,-93.940678
14199,50064,42.107729,-94.23663
14200,50065,40.613858,-93.781727
14201,50066,41.798081,-94.233396
14202,50067,40.717682,-93.861649
14203,50068,40.948073,-93.466254
14204,50069,41.520712,-94.03025
14205,50070,41.445537,-94.232632
14206,50071,42.64862,-93.504898
14207,50072,41.471219,-94.122983
14208,50073,41.793831,-93.525213
14209,50074,40.865931,-94.080133
14210,50075,42.332139,-93.550631
14211,50076,41.592177,-94.841945
14212,50078,41.93858,-92.863031
14213,50101,42.667352,-93.634644
14214,50102,42.245542,-93.400194
14215,50103,40.79512,-93.609144
14216,50104,41.486799,-92.386662
14217,50105,42.110285,-93.637284
14218,50106,41.881076,-92.805779
14219,50107,42.036533,-94.219069
14220,50108,40.8257,-93.952664
14221,50109,41.77088,-93.800631
14222,50111,41.700917,-93.803929
14223,50112,41.730188,-92.715452
14224,50115,41.68324,-94.561556
14225,50116,41.179772,-92.97361
14226,50117,41.669871,-94.849235
14227,50118,41.466968,-93.378981
14228,50119,41.313093,-92.939687
14229,50120,41.933734,-92.982857
14230,50122,42.305362,-93.311807
14231,50123,40.833825,-93.513815
14232,50124,41.885672,-93.604073
14233,50125,41.335185,-93.584634
14234,50126,42.494379,-93.2554
14235,50127,41.77714,-93.205809
14236,50128,41.855589,-94.300236
14237,50129,42.014771,-94.376743
14238,50130,42.303387,-93.669264
14239,50131,41.69212,-93.715156
14240,50132,42.391673,-93.691531
14241,50133,40.713322,-94.068993
14242,50134,41.939484,-93.671998
14243,50135,41.750582,-92.887174
14244,50136,41.469501,-92.292764
14245,50138,41.300589,-93.105185
14246,50139,41.198463,-93.369878
14247,50140,40.64552,-93.986274
14248,50141,41.867559,-92.949711
14249,50142,42.006616,-92.775596
14250,50143,41.341836,-92.804656
14251,50144,40.73905,-93.7408
14252,50146,41.684117,-94.243044
14253,50147,40.631338,-93.551745
14254,50148,42.181305,-92.992825
14255,50149,41.150466,-94.070997
14256,50150,41.125508,-92.975192
14257,50151,41.081907,-93.51779
14258,50153,41.573896,-92.807021
14259,50154,42.172261,-93.39278
14260,50155,41.211018,-94.199353
14261,50156,41.89831,-93.801235
14262,50157,41.739767,-92.563011
14263,50158,42.049806,-92.900739
14264,50160,41.373789,-93.738489
14265,50161,41.84815,-93.40403
14266,50162,41.928297,-93.072173
14267,50163,41.222388,-93.241035
14268,50164,41.499824,-94.425097
14269,50165,40.843661,-93.283695
14270,50166,41.282712,-93.430749
14271,50167,41.742883,-94.041048
14272,50168,41.788361,-93.278546
14273,50169,41.655266,-93.35232
14274,50170,41.530027,-93.124762
14275,50171,41.585852,-92.525413
14276,50173,41.964659,-92.713485
14277,50174,41.033707,-93.982304
14278,50201,42.041723,-93.434905
14279,50206,42.245675,-93.202318
14280,50207,41.431966,-92.63754
14281,50208,41.711721,-93.033958
14282,50210,41.195043,-93.698287
14283,50211,41.455311,-93.705269
14284,50212,42.036562,-94.066162
14285,50213,41.031685,-93.766137
14286,50214,41.469923,-93.056066
14287,50216,41.697097,-94.354821
14288,50217,42.183763,-94.251811
14289,50218,41.348354,-93.880399
14290,50219,41.420905,-92.896537
14291,50220,41.836423,-94.121285
14292,50222,41.215845,-93.959608
14293,50223,42.173715,-94.03783
14294,50225,41.384401,-93.268859
14295,50226,41.796243,-93.701973
14296,50227,42.597441,-93.427851
14297,50228,41.576968,-93.24196
14298,50229,41.379081,-93.775073
14299,50230,42.303248,-93.453417
14300,50231,42.237123,-93.602632
14301,50232,41.556725,-92.96972
14302,50233,41.612883,-94.21137
14303,50234,41.893096,-93.181982
14304,50235,41.931777,-94.224981
14305,50236,42.178394,-93.490398
14306,50237,41.533906,-93.368536
14307,50238,40.964291,-93.167151
14308,50239,42.142843,-93.202958
14309,50240,41.29709,-93.792788
14310,50242,41.561039,-92.693756
14311,50243,41.872429,-93.696442
14312,50244,41.857528,-93.652619
14313,50246,42.274579,-93.786125
14314,50247,42.017436,-93.164603
14315,50248,42.191221,-93.614392
14316,50249,42.275304,-93.903081
14317,50250,41.482226,-94.347153
14318,50251,41.56694,-92.869363
14319,50252,41.466282,-93.303447
14320,50254,40.991483,-94.075527
14321,50255,41.455895,-92.332273
14322,50256,41.259706,-92.905272
14323,50257,41.189507,-93.84723
14324,50258,42.224136,-93.073131
14325,50261,41.475063,-93.915872
14326,50262,40.860632,-93.808561
14327,50263,41.593171,-93.874712
14328,50264,40.905654,-93.697536
14329,50265,41.553084,-93.744782
14330,50266,41.570085,-93.798416
14331,50268,41.404406,-92.362787
14332,50271,42.482752,-93.541442
14333,50272,41.095928,-93.255936
14334,50273,41.329691,-94.054307
14335,50274,41.383348,-94.860975
14336,50275,41.037536,-93.589602
14337,50276,41.862012,-93.926489
14338,50277,41.784551,-94.357719
14339,50278,42.136759,-93.299533
14340,50309,41.584603,-93.620836
14341,50310,41.627582,-93.67266
14342,50311,41.601037,-93.672894
14343,50312,41.582678,-93.67667
14344,50313,41.654477,-93.62418
14345,50314,41.604964,-93.6312
14346,50315,41.545918,-93.622124
14347,50316,41.608629,-93.599579
14348,50317,41.617463,-93.546621
14349,50319,41.590912,-93.604288
14350,50320,41.527942,-93.567967
14351,50321,41.535138,-93.665248
14352,50322,41.634164,-93.73436
14353,50323,41.625632,-93.79365
14354,50324,41.604409,-93.712848
14355,50325,41.613243,-93.797871
14356,50327,41.586364,-93.487814
14357,50401,43.153169,-93.19982
14358,50420,42.804156,-93.460421
14359,50421,42.843465,-93.618404
14360,50423,43.118224,-93.814465
14361,50424,43.39443,-93.933846
14362,50426,43.415481,-93.017133
14363,50428,43.136933,-93.397107
14364,50430,42.981564,-93.953966
14365,50431,42.737113,-93.368223
14366,50432,43.223915,-93.797954
14367,50433,42.923242,-93.050183
14368,50434,43.257488,-93.448583
14369,50435,43.158039,-92.767049
14370,50436,43.266457,-93.67107
14371,50438,43.111502,-93.618624
14372,50439,42.944717,-93.626339
14373,50440,43.333341,-93.071258
14374,50441,42.74134,-93.220973
14375,50444,43.297226,-93.38363
14376,50446,43.340739,-93.446907
14377,50447,42.9254,-93.797708
14378,50448,43.349938,-93.240534
14379,50449,43.002487,-93.566898
14380,50450,43.421179,-93.522397
14381,50451,43.381234,-94.077615
14382,50452,42.781099,-93.367352
14383,50453,43.363364,-93.64742
14384,50454,43.381889,-92.737275
14385,50455,43.456954,-92.649842
14386,50456,43.291262,-93.216049
14387,50457,42.916337,-93.493608
14388,50458,43.158733,-93.012018
14389,50459,43.457425,-93.250439
14390,50460,43.227851,-92.688793
14391,50461,43.306168,-92.818741
14392,50464,43.2534,-93.080785
14393,50465,43.48655,-93.912229
14394,50466,43.386853,-92.538439
14395,50467,43.21173,-93.086636
14396,50468,43.032213,-92.947124
14397,50469,42.999327,-93.197099
14398,50470,42.74578,-93.560406
14399,50471,43.166568,-92.876407
14400,50472,43.406746,-92.935316
14401,50473,43.46556,-93.687784
14402,50475,42.881745,-93.218302
14403,50476,43.446805,-92.764051
14404,50477,42.989247,-93.327093
14405,50478,43.407488,-93.783601
14406,50479,42.939404,-93.409874
14407,50480,43.250367,-94.058607
14408,50482,43.113101,-93.486404
14409,50483,43.112564,-94.000915
14410,50484,43.230771,-93.915585
14411,50501,42.492334,-94.192499
14412,50510,42.759296,-94.985603
14413,50511,43.074041,-94.219184
14414,50514,43.415156,-94.47241
14415,50515,43.022217,-94.863371
14416,50516,42.623922,-94.136835
14417,50517,43.305294,-94.234287
14418,50518,42.514912,-94.386021
14419,50519,42.901704,-94.262889
14420,50520,42.80919,-94.397929
14421,50521,42.346223,-94.102821
14422,50522,43.192019,-94.194683
14423,50523,42.367994,-94.295734
14424,50524,42.616853,-94.353838
14425,50525,42.736497,-93.747437
14426,50527,42.96499,-94.785417
14427,50528,43.133889,-94.540831
14428,50529,42.719757,-94.196169
14429,50530,42.270278,-94.039589
14430,50531,43.454085,-94.609753
14431,50532,42.460118,-94.000869
14432,50533,42.651928,-93.911823
14433,50535,42.453186,-95.162489
14434,50536,43.118262,-94.705481
14435,50538,42.274049,-94.439703
14436,50539,43.236961,-94.419983
14437,50540,42.598351,-94.839981
14438,50541,42.710228,-94.452387
14439,50542,42.782976,-93.942692
14440,50543,42.274696,-94.30464
14441,50544,42.250727,-94.170545
14442,50545,42.797396,-94.080863
14443,50546,42.83769,-94.702202
14444,50548,42.714769,-94.225325
14445,50551,42.479577,-94.751117
14446,50554,42.845984,-94.84269
14447,50556,43.45522,-94.196646
14448,50557,42.360802,-94.043735
14449,50558,42.861277,-94.16377
14450,50559,43.208819,-94.329243
14451,50560,42.960487,-94.107825
14452,50561,42.425099,-94.850501
14453,50562,42.961532,-94.641788
14454,50563,42.527824,-94.525043
14455,50565,42.857398,-95.000842
14456,50566,42.43777,-94.323652
14457,50567,42.525449,-95.101883
14458,50568,42.62605,-94.984009
14459,50569,42.403206,-94.134237
14460,50570,42.896101,-94.37302
14461,50571,42.630964,-94.578693
14462,50573,42.876758,-94.623824
14463,50574,42.71667,-94.69865
14464,50575,42.560344,-94.700491
14465,50576,42.803272,-95.175275
14466,50577,42.858665,-93.977004
14467,50578,43.306502,-94.549559
14468,50579,42.39431,-94.638758
14469,50581,42.842996,-94.549778
14470,50582,42.793838,-94.295665
14471,50583,42.432718,-94.985692
14472,50585,42.91753,-95.141865
14473,50586,42.41186,-94.42556
14474,50588,42.654596,-95.161555
14475,50590,43.407052,-94.314883
14476,50591,42.676032,-94.055674
14477,50593,42.657197,-94.898808
14478,50594,42.585196,-94.040129
14479,50595,42.461417,-93.822578
14480,50597,42.97525,-94.451731
14481,50598,43.081849,-94.417046
14482,50599,42.579322,-93.823217
14483,50601,42.567768,-93.060058
14484,50602,42.741405,-92.805745
14485,50603,43.187727,-92.459489
14486,50604,42.601831,-92.896477
14487,50605,42.831759,-93.020977
14488,50606,42.747316,-91.691307
14489,50607,42.61055,-91.749864
14490,50609,42.228377,-92.809466
14491,50611,42.815489,-92.908954
14492,50612,42.283447,-92.386045
14493,50613,42.53138,-92.485808
14494,50616,43.080601,-92.658742
14495,50619,42.809681,-92.658224
14496,50620,43.158425,-92.590545
14497,50621,42.251109,-92.921016
14498,50622,42.672712,-92.335907
14499,50624,42.467823,-92.658716
14500,50625,42.748385,-92.988356
14501,50626,42.587047,-92.175533
14502,50627,42.350393,-93.093896
14503,50628,43.27271,-92.394046
14504,50629,42.648669,-92.071537
14505,50630,42.95768,-92.213959
14506,50632,42.0616,-92.699352
14507,50633,42.671799,-93.128182
14508,50634,42.418675,-92.214
14509,50635,42.202061,-92.699322
14510,50636,42.897382,-92.810733
14511,50638,42.35674,-92.793956
14512,50641,42.60655,-91.920033
14513,50642,42.439697,-92.816454
14514,50643,42.357927,-92.464199
14515,50644,42.476151,-91.893691
14516,50645,43.019546,-92.443649
14517,50647,42.651021,-92.497168
14518,50648,42.453205,-92.09323
14519,50650,42.618248,-91.65604
14520,50651,42.317063,-92.19674
14521,50652,42.264292,-92.69376
14522,50653,42.968595,-92.885717
14523,50654,42.498698,-91.64283
14524,50655,42.76558,-91.891692
14525,50658,42.962781,-92.542513
14526,50659,43.095838,-92.329051
14527,50660,42.583567,-92.631544
14528,50662,42.688662,-91.937486
14529,50664,42.701249,-92.076193
14530,50665,42.580363,-92.771879
14531,50666,42.870965,-92.520109
14532,50667,42.470226,-92.22642
14533,50668,42.692945,-92.228866
14534,50669,42.343165,-92.602298
14535,50670,42.695374,-92.618753
14536,50671,42.650429,-91.795819
14537,50672,42.42604,-93.071556
14538,50673,42.524945,-92.711273
14539,50674,42.837805,-92.11543
14540,50675,42.19782,-92.512092
14541,50676,42.798899,-92.28018
14542,50677,42.766935,-92.426212
14543,50680,42.452094,-92.923033
14544,50681,42.777619,-92.009382
14545,50682,42.45245,-91.688455
14546,50701,42.418259,-92.339821
14547,50702,42.461479,-92.313749
14548,50703,42.548059,-92.286431
14549,50707,42.458164,-92.260032
14550,50801,41.078671,-94.401822
14551,50830,41.027101,-94.191097
14552,50833,40.670545,-94.700888
14553,50835,40.706299,-94.375485
14554,50836,40.632285,-94.497484
14555,50837,41.219823,-94.691439
14556,50839,41.049661,-94.824003
14557,50840,40.781959,-94.480948
14558,50841,41.009072,-94.768812
14559,50842,41.039887,-94.461833
14560,50843,41.236842,-94.885233
14561,50845,40.821491,-94.349675
14562,50846,41.308993,-94.576117
14563,50847,41.140269,-94.98297
14564,50848,40.780922,-94.764274
14565,50849,41.308278,-94.38657
14566,50851,40.908584,-94.537032
14567,50853,41.236843,-94.767896
14568,50854,40.679375,-94.21277
14569,50857,40.942592,-94.880965
14570,50858,41.221263,-94.409669
14571,50859,41.067099,-94.597342
14572,50860,40.617459,-94.347944
14573,50861,40.908431,-94.255922
14574,50862,40.811094,-94.657541
14575,50863,40.847781,-94.175734
14576,50864,40.97037,-94.978111
14577,51001,42.829942,-96.527233
14578,51002,42.688436,-95.319027
14579,51003,42.989594,-95.985959
14580,51004,42.374863,-95.915342
14581,51005,42.723603,-95.418791
14582,51006,42.320792,-95.619612
14583,51007,42.403949,-96.187064
14584,51008,42.810891,-96.266831
14585,51009,42.944357,-95.551533
14586,51010,42.086146,-95.909504
14587,51011,42.916316,-96.514451
14588,51012,42.744137,-95.561849
14589,51014,42.78764,-95.707313
14590,51016,42.471834,-95.805254
14591,51018,42.449661,-95.680771
14592,51019,42.274026,-95.738837
14593,51020,42.510109,-95.413547
14594,51022,42.976982,-95.850025
14595,51023,43.018658,-96.460404
14596,51024,42.612142,-96.262983
14597,51025,42.497646,-95.556107
14598,51026,42.255339,-96.068143
14599,51027,42.960313,-96.322232
14600,51028,42.596655,-95.98764
14601,51029,42.880551,-95.537847
14602,51030,42.497741,-96.188321
14603,51031,42.798547,-96.186217
14604,51033,42.912628,-95.251445
14605,51034,42.160754,-95.78962
14606,51035,42.778851,-95.799368
14607,51036,42.96972,-96.189483
14608,51037,42.826671,-95.643137
14609,51038,42.703191,-96.316957
14610,51039,42.449218,-96.04956
14611,51040,42.036236,-96.087049
14612,51041,43.02608,-96.077893
14613,51044,42.306211,-95.918126
14614,51046,42.961834,-95.67802
14615,51047,42.942362,-95.36954
14616,51048,42.550952,-95.84131
14617,51049,42.629125,-95.647492
14618,51050,42.793616,-95.945925
14619,51051,42.206091,-95.96496
14620,51052,42.308234,-96.265987
14621,51053,42.495057,-95.286548
14622,51054,42.380126,-96.316111
14623,51055,42.221916,-96.261066
14624,51056,42.241293,-95.956396
14625,51058,42.973945,-95.467315
14626,51060,42.042383,-95.684393
14627,51061,42.580726,-95.718471
14628,51062,42.697865,-96.534926
14629,51063,42.139159,-96.168318
14630,51101,42.493688,-96.394184
14631,51103,42.517086,-96.439937
14632,51104,42.536156,-96.40468
14633,51105,42.51194,-96.352258
14634,51106,42.462983,-96.321502
14635,51108,42.566047,-96.352603
14636,51109,42.580148,-96.474472
14637,51111,42.4185,-96.393103
14638,51201,43.177816,-95.866098
14639,51230,43.36033,-96.323632
14640,51231,43.103129,-95.742199
14641,51232,43.308625,-95.812663
14642,51234,43.192205,-96.019335
14643,51235,43.294539,-96.218369
14644,51237,43.336066,-96.000764
14645,51238,43.074388,-95.892427
14646,51239,43.203917,-96.147481
14647,51240,43.309361,-96.458419
14648,51241,43.451232,-96.46175
14649,51242,43.441109,-96.334849
14650,51243,43.43974,-95.910459
14651,51244,43.244772,-95.935555
14652,51245,43.074701,-95.599948
14653,51246,43.427963,-96.168032
14654,51247,43.193752,-96.338127
14655,51248,43.20554,-95.657879
14656,51249,43.411232,-95.726614
14657,51250,43.090933,-96.205811
14658,51301,43.15317,-95.147654
14659,51331,43.361009,-95.127454
14660,51333,43.12947,-94.9972
14661,51334,43.404109,-94.805056
14662,51338,43.205366,-95.31875
14663,51341,43.014277,-95.038748
14664,51342,43.247877,-94.73688
14665,51343,43.01851,-95.106025
14666,51345,43.407697,-95.437473
14667,51346,43.180463,-95.459451
14668,51347,43.422425,-95.318451
14669,51350,43.310963,-95.600833
14670,51351,43.315064,-95.183646
14671,51354,43.410626,-95.540813
14672,51355,43.389404,-95.136153
14673,51357,43.060774,-95.280618
14674,51358,43.131532,-94.899551
14675,51360,43.443563,-95.08703
14676,51363,43.433689,-94.946743
14677,51364,43.299552,-94.965445
14678,51365,43.305173,-94.732527
14679,51366,42.960703,-95.002954
14680,51401,42.065661,-94.86966
14681,51430,42.082258,-95.024722
14682,51431,42.344843,-95.351693
14683,51433,42.266641,-94.875334
14684,51436,42.189157,-95.024273
14685,51439,42.088789,-95.590386
14686,51440,41.913329,-94.812977
14687,51441,42.113305,-95.315427
14688,51442,42.027498,-95.360635
14689,51443,42.081884,-94.696842
14690,51444,42.004839,-94.973118
14691,51445,42.321415,-95.462213
14692,51446,41.775094,-95.191827
14693,51447,41.722094,-95.195981
14694,51448,42.205359,-95.309789
14695,51449,42.267823,-94.734406
14696,51450,42.316397,-95.020737
14697,51451,42.18408,-94.695158
14698,51453,42.269723,-94.547338
14699,51454,41.871279,-95.202731
14700,51455,41.911565,-95.055142
14701,51458,42.326374,-95.235307
14702,51459,42.045221,-94.637957
14703,51461,42.176055,-95.48536
14704,51462,42.014377,-94.556522
14705,51463,41.907466,-94.912733
14706,51465,42.086886,-95.200725
14707,51466,42.257168,-95.106732
14708,51467,42.07266,-95.117995
14709,51501,41.227277,-95.878439
14710,51503,41.22322,-95.784481
14711,51510,41.288533,-95.916872
14712,51520,41.969542,-95.46143
14713,51521,41.485499,-95.34468
14714,51523,41.915211,-96.06771
14715,51525,41.23377,-95.416372
14716,51526,41.37389,-95.871784
14717,51527,41.839897,-95.336506
14718,51528,41.909086,-95.501099
14719,51529,41.860476,-95.643463
14720,51530,41.787452,-95.430485
14721,51531,41.588685,-95.087216
14722,51532,41.137981,-95.109116
14723,51533,41.039454,-95.378172
14724,51534,41.046593,-95.714836
14725,51535,41.226455,-95.126689
14726,51536,41.386619,-95.362195
14727,51537,41.650131,-95.297511
14728,51540,41.024264,-95.498872
14729,51541,41.139051,-95.415922
14730,51542,41.431517,-95.849085
14731,51543,41.656752,-95.075931
14732,51544,41.306434,-95.114074
14733,51545,41.8446,-96.030365
14734,51546,41.637077,-95.766074
14735,51548,41.317852,-95.636978
14736,51549,41.18583,-95.466707
14737,51550,41.692141,-95.874194
14738,51551,40.99082,-95.587501
14739,51552,41.490756,-95.113519
14740,51553,41.42445,-95.54616
14741,51554,41.147388,-95.681849
14742,51555,41.560102,-95.923061
14743,51556,41.641709,-96.029262
14744,51557,41.731738,-95.997557
14745,51558,41.90169,-95.870563
14746,51559,41.46633,-95.648897
14747,51560,41.315294,-95.399855
14748,51561,41.00789,-95.80619
14749,51562,41.725074,-95.49332
14750,51563,41.570675,-95.585585
14751,51564,41.809589,-95.922824
14752,51565,41.642949,-95.524429
14753,51566,41.016459,-95.230901
14754,51570,41.527719,-95.465469
14755,51571,41.136915,-95.606141
14756,51572,41.993144,-95.784281
14757,51573,40.979559,-95.097052
14758,51575,41.240054,-95.602157
14759,51576,41.382876,-95.714924
14760,51577,41.463613,-95.203768
14761,51578,41.719356,-95.394557
14762,51579,41.761735,-95.719133
14763,51601,40.726129,-95.349564
14764,51630,40.601019,-95.191336
14765,51631,40.591418,-95.009999
14766,51632,40.74569,-95.047167
14767,51636,40.667282,-95.232559
14768,51637,40.62486,-95.115683
14769,51638,40.836198,-95.279939
14770,51639,40.720122,-95.466403
14771,51640,40.623488,-95.656223
14772,51645,40.881893,-95.432524
14773,51646,40.747685,-94.874449
14774,51647,40.608873,-95.319718
14775,51648,40.739475,-95.800397
14776,51649,40.850406,-95.527041
14777,51650,40.666385,-95.542483
14778,51652,40.772515,-95.623138
14779,51653,40.878427,-95.68233
14780,51654,40.834885,-95.781549
14781,51656,40.734708,-95.156343
14782,52001,42.545527,-90.695841
14783,52002,42.524764,-90.77322
14784,52003,42.430701,-90.669682
14785,52030,42.153216,-90.591931
14786,52031,42.252564,-90.486421
14787,52032,42.289646,-90.839534
14788,52033,42.279038,-91.001257
14789,52035,42.670738,-91.181213
14790,52037,41.96724,-90.633754
14791,52038,42.586686,-91.561477
14792,52039,42.539168,-90.860967
14793,52040,42.503666,-91.141684
14794,52041,42.505553,-91.261385
14795,52042,42.698093,-91.357515
14796,52043,42.83402,-91.426319
14797,52044,42.769019,-91.323506
14798,52045,42.460825,-90.937541
14799,52046,42.438363,-91.013117
14800,52047,42.969264,-91.34182
14801,52048,42.742126,-91.257204
14802,52049,42.885565,-91.199378
14803,52050,42.604314,-91.3299
14804,52052,42.742443,-91.116701
14805,52053,42.61115,-90.96105
14806,52054,42.305673,-90.627264
14807,52057,42.489481,-91.455885
14808,52060,42.10602,-90.682756
14809,52064,42.093574,-90.310826
14810,52065,42.593678,-91.108655
14811,52066,42.678326,-90.951844
14812,52068,42.422865,-90.817176
14813,52069,42.063596,-90.442323
14814,52070,42.078979,-90.236813
14815,52072,42.922014,-91.377806
14816,52073,42.61887,-90.82158
14817,52074,42.111639,-90.465023
14818,52076,42.69982,-91.51015
14819,52077,42.820999,-91.562518
14820,52078,42.395826,-91.115713
14821,52079,42.285554,-90.716248
14822,52101,43.35361,-91.76605
14823,52132,43.211156,-91.928146
14824,52133,43.109716,-91.66129
14825,52134,43.469554,-92.411225
14826,52135,43.015824,-91.663225
14827,52136,43.374077,-92.111673
14828,52140,43.445644,-91.534572
14829,52141,42.931147,-91.640926
14830,52142,42.824817,-91.796851
14831,52144,43.139152,-91.962362
14832,52146,43.175923,-91.206021
14833,52147,42.957479,-91.958474
14834,52151,43.346405,-91.264794
14835,52154,43.118625,-92.166877
14836,52155,43.421657,-92.288542
14837,52156,43.052512,-91.462345
14838,52157,43.021895,-91.240309
14839,52158,43.043969,-91.182403
14840,52159,43.078775,-91.365594
14841,52160,43.459653,-91.351712
14842,52161,43.12953,-91.757125
14843,52162,43.107578,-91.551579
